,R_KD,B_KD,R_SIG_STR_pct,B_SIG_STR_pct,R_TD_pct,B_TD_pct,R_SUB_ATT,B_SUB_ATT,R_REV,B_REV,R_CTRL,B_CTRL,Height_Red,Weight_Red,Stance_Red,SLpM_Red,Str_Acc_Red,SApM_Red,Str_Def_Red,TD_Avg_Red,TD_Acc_Red,TD_Def_Red,Sub_Avg_Red,Height_Blue,Weight_Blue,Stance_Blue,SLpM_Blue,Str_Acc_Blue,SApM_Blue,Str_Def_Blue,TD_Avg_Blue,TD_Acc_Blue,TD_Def_Blue,Sub_Avg_Blue,winner_color,R_SIG_STRIKE_LANDED,R_SIG_STRIKE_TOTAL,B_SIG_STRIKE_LANDED,B_SIG_STRIKE_TOTAL,R_TOTAL_STRIKE_LANDED,R_TOTAL_STRIKE_TOTAL,B_TOTAL_STRIKE_LANDED,B_TOTAL_STRIKE_TOTAL,R_TD_STRIKE_LANDED,R_TD_STRIKE_TOTAL,B_TD_STRIKE_LANDED,B_TD_STRIKE_TOTAL,R_HEAD_LANDED,R_HEAD_TOTAL,B_HEAD_LANDED,B_HEAD_TOTAL,R_BODY_LANDED,R_BODY_TOTAL,B_BODY_LANDED,B_BODY_TOTAL,R_LEG_LANDED,R_LEG_TOTAL,B_LEG_LANDED,B_LEG_TOTAL,R_DISTANCE_LANDED,R_DISTANCE_TOTAL,B_DISTANCE_LANDED,B_DISTANCE_TOTAL,R_CLINCH_LANDED,R_CLINCH_TOTAL,B_CLINCH_LANDED,B_CLINCH_TOTAL,R_GROUND_LANDED,R_GROUND_TOTAL,B_GROUND_LANDED,B_GROUND_TOTAL,weightclass,titlebout
2430,0,0,41,38,0,22,0,2,0,0,51,305,68,135,Southpaw,3.16,38,2.8,57,0.81,30,76,0.1,66,135,Orthodox,1.93,41,2.71,50,2.06,31,52,1.6,0,59,142,40,104,68,151,65,132,0,0,2,9,35,109,29,83,16,21,7,12,8,12,4,9,57,139,26,88,2,3,4,4,0,0,10,12,womens bantamweight,1
2431,0,0,33,56,0,25,0,0,0,0,9,277,75,230,Orthodox,4.39,43,5.48,55,0.46,23,83,0.0,70,205,Orthodox,2.01,40,2.84,56,2.02,32,100,0.4,0,23,68,30,53,32,79,36,59,0,1,3,12,14,46,21,41,5,16,6,8,4,6,3,4,19,62,19,39,4,6,8,10,0,0,3,4,light heavyweight,0
2432,0,0,67,37,63,0,0,2,0,0,522,63,70,145,Orthodox,3.5,38,3.08,52,2.7,33,58,1.2,71,145,Orthodox,2.02,40,3.35,48,1.71,34,33,2.4,1,104,153,27,72,193,255,32,83,7,11,0,1,73,118,23,65,26,29,4,7,5,6,0,0,24,65,20,62,32,36,5,8,48,52,2,2,featherweight,0
2433,0,0,57,33,0,100,0,0,1,0,141,41,71,155,Orthodox,2.5,39,2.94,52,2.33,40,23,0.0,68,155,Southpaw,3.42,43,2.96,68,2.43,20,0,0.0,1,20,35,1,3,31,56,2,4,0,0,1,1,19,33,0,1,0,0,1,1,1,2,0,1,1,7,1,3,0,0,0,0,19,28,0,0,lightweight,0
2434,0,0,38,48,22,0,0,0,0,0,207,24,70,170,Southpaw,2.69,37,3.02,56,1.51,24,46,0.8,68,155,Southpaw,2.73,40,2.99,59,1.69,43,46,1.9,1,48,125,56,115,71,148,61,120,2,9,0,1,35,101,37,92,12,21,10,13,1,3,9,10,40,116,48,104,3,4,4,7,5,5,4,4,lightweight,0
2435,0,1,36,52,100,0,0,0,0,0,64,8,73,145,Southpaw,5.07,47,5.72,50,1.32,54,58,0.9,67,135,Southpaw,3.26,44,3.63,53,0.5,16,30,0.0,0,16,44,27,51,24,52,31,55,1,1,0,0,4,27,19,42,9,13,3,3,3,4,5,6,14,38,22,39,2,4,1,4,0,2,4,8,featherweight,0
2436,1,0,77,60,50,25,0,0,1,0,43,199,75,185,Southpaw,3.03,46,3.52,52,0.44,18,65,0.7,70,185,Orthodox,2.25,32,2.82,65,2.64,23,16,0.0,1,7,9,6,10,13,15,20,24,1,2,1,4,6,6,2,5,1,3,2,3,0,0,2,2,3,4,0,0,1,2,5,9,3,3,1,1,middleweight,0
2437,0,0,54,37,0,50,1,1,1,1,386,239,75,185,Southpaw,3.34,50,2.81,60,0.0,0,70,1.1,71,170,Southpaw,2.23,36,3.2,58,1.65,48,63,0.3,1,32,59,6,16,88,121,16,27,0,0,3,6,26,50,4,9,4,7,2,5,2,2,0,2,13,31,6,15,9,11,0,1,10,17,0,0,welterweight,0
2438,1,1,55,34,0,0,0,0,0,0,5,44,74,185,Southpaw,3.05,61,2.05,60,0.5,77,69,0.8,73,185,Orthodox,4.33,38,2.71,65,1.05,43,63,0.3,0,75,135,108,316,75,135,112,320,0,0,0,1,47,104,58,251,15,18,12,20,13,13,38,45,69,126,98,299,4,5,4,6,2,4,6,11,middleweight,0
2439,0,0,56,64,0,57,2,0,1,3,155,607,67,145,Orthodox,2.35,38,3.7,35,0.92,14,55,0.9,70,145,Southpaw,1.42,44,2.63,51,3.37,37,57,1.4,0,13,23,32,50,70,94,54,77,0,0,4,7,13,23,32,49,0,0,0,1,0,0,0,0,1,6,5,8,1,1,0,0,11,16,27,42,featherweight,0
2440,1,0,30,40,100,0,0,0,0,0,252,122,68,145,Southpaw,3.19,41,2.0,67,1.36,52,76,0.5,69,145,Orthodox,1.43,41,1.62,64,1.06,20,18,1.4,1,31,101,25,61,40,113,51,93,4,4,0,8,20,85,10,43,5,8,6,8,6,8,9,10,16,81,21,56,6,9,4,5,9,11,0,0,featherweight,0
2441,0,0,47,24,0,0,0,0,0,0,222,91,74,185,Orthodox,3.75,50,1.21,68,1.59,60,59,1.1,73,185,Orthodox,2.13,40,2.99,52,2.1,27,30,1.1,1,81,171,17,70,95,187,19,72,0,0,0,10,55,141,12,60,11,11,0,3,15,19,5,7,66,154,17,69,9,9,0,1,6,8,0,0,middleweight,0
2442,0,0,66,34,20,16,0,0,1,0,517,83,68,135,Orthodox,3.93,47,2.47,63,2.3,45,66,0.2,68,135,Switch,3.65,49,3.95,52,0.78,37,70,1.1,1,72,109,23,66,112,154,28,72,1,5,1,6,46,76,9,46,14,18,13,19,12,15,1,1,33,58,13,48,16,22,6,8,23,29,4,10,bantamweight,0
2443,0,0,41,28,100,60,0,0,0,0,21,199,68,135,Orthodox,4.07,41,3.16,68,1.01,63,68,0.6,66,135,Orthodox,3.02,31,4.63,55,2.47,44,58,0.4,0,69,165,39,137,69,165,64,163,2,2,3,5,59,152,13,86,2,4,14,22,8,9,12,29,66,162,34,129,3,3,2,3,0,0,3,5,bantamweight,0
2444,0,0,23,38,33,66,0,0,0,0,108,275,71,155,Southpaw,3.06,35,2.88,64,1.98,26,77,0.0,68,155,Orthodox,1.98,34,2.16,65,3.95,41,61,0.1,0,17,72,33,85,17,72,61,114,1,3,6,9,6,53,30,79,4,8,2,3,7,11,1,3,15,68,15,62,0,1,2,2,2,3,16,21,lightweight,0
2445,1,0,54,0,0,0,1,0,0,0,10,0,73,155,Orthodox,2.57,54,3.91,47,2.31,25,100,1.5,70,155,Orthodox,3.68,34,5.64,50,1.23,80,83,0.3,1,6,11,0,1,6,11,0,1,0,0,0,0,6,11,0,1,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,4,6,0,0,lightweight,0
2446,0,0,41,34,0,50,0,0,0,0,113,28,73,170,Orthodox,3.52,41,4.31,57,0.32,15,63,0.7,73,185,Southpaw,2.98,45,1.9,58,1.27,35,87,0.1,0,45,109,59,170,52,116,72,184,0,1,2,4,30,81,33,137,7,20,7,14,8,8,19,19,45,109,42,150,0,0,12,13,0,0,5,7,middleweight,0
2447,1,0,61,38,100,0,0,0,0,0,29,19,69,155,Southpaw,4.69,43,3.53,55,0.94,33,77,0.0,73,155,Orthodox,2.02,38,5.91,38,0.0,0,0,0.0,1,38,62,13,34,41,65,17,38,1,1,0,4,15,34,3,22,3,5,5,7,20,23,5,5,34,57,12,32,0,0,0,1,4,5,1,1,lightweight,0
2448,0,0,57,43,0,0,0,0,0,0,45,165,72,247,Southpaw,3.09,57,3.29,47,0.56,26,68,0.1,75,265,Orthodox,3.39,48,5.77,47,0.57,20,100,0.0,1,77,135,38,88,90,149,55,108,0,2,0,0,30,79,25,71,23,31,11,13,24,25,2,4,51,100,19,58,23,30,19,30,3,5,0,0,heavyweight,0
2449,0,0,76,46,80,14,1,0,0,1,260,446,66,155,Orthodox,4.42,46,3.07,59,3.89,40,82,1.1,67,145,Orthodox,2.04,44,2.01,50,3.63,48,63,1.1,1,61,80,12,26,120,142,27,41,4,5,1,7,51,68,7,18,5,7,3,5,5,5,2,3,11,27,9,23,7,9,1,1,43,44,2,2,featherweight,0
2450,1,0,26,28,0,0,0,0,0,0,5,0,68,135,Orthodox,3.35,37,3.33,65,0.84,33,100,0.0,66,135,Orthodox,2.42,34,3.91,56,1.75,33,80,0.0,1,11,41,11,38,11,41,11,38,0,0,0,0,8,37,5,26,1,2,0,1,2,2,6,11,10,39,10,36,0,0,1,1,1,2,0,1,other,0
2451,0,1,0,40,0,0,0,0,0,0,0,5,69,185,Orthodox,2.23,46,3.1,58,0.36,7,53,0.7,71,185,Switch,2.45,48,2.7,55,0.94,33,37,0.0,0,0,0,8,20,0,0,8,20,0,0,0,0,0,0,6,15,0,0,0,1,0,0,2,4,0,0,3,13,0,0,0,0,0,0,5,7,middleweight,0
2452,0,0,45,0,0,0,0,0,0,0,42,0,73,185,Southpaw,3.46,47,2.72,53,3.11,33,94,0.5,71,170,Orthodox,1.46,46,1.82,62,3.05,42,83,1.4,1,23,51,0,13,27,57,0,13,0,0,0,1,22,50,0,13,0,0,0,0,1,1,0,0,2,9,0,12,0,0,0,1,21,42,0,0,middleweight,0
2453,0,0,66,58,50,0,1,0,0,0,33,51,73,155,Orthodox,4.43,46,4.46,53,1.19,33,73,1.2,71,170,Orthodox,2.87,50,2.18,48,2.41,37,63,0.6,1,4,6,14,24,7,10,17,27,1,2,0,0,0,1,4,13,3,4,6,7,1,1,4,4,1,2,3,9,3,4,11,15,0,0,0,0,welterweight,0
2454,0,1,34,48,42,50,0,0,0,0,209,167,69,170,Orthodox,1.81,31,3.03,59,3.72,52,66,0.1,73,185,Orthodox,5.09,38,3.77,66,1.26,60,81,0.4,0,23,67,84,173,41,94,113,206,3,7,1,2,20,61,67,154,3,5,4,5,0,1,13,14,13,50,63,143,2,2,7,8,8,15,14,22,welterweight,0
2455,0,0,42,63,14,66,2,0,0,0,342,204,74,170,Orthodox,4.79,49,4.11,61,0.96,18,59,0.9,72,155,Orthodox,3.99,59,3.19,55,1.36,28,82,0.0,1,47,111,82,129,55,124,106,156,2,14,2,3,35,96,33,71,9,12,27,33,3,3,22,25,44,107,62,104,3,4,7,9,0,0,13,16,lightweight,0
2456,1,0,84,0,0,0,0,0,0,0,1,0,74,185,Orthodox,3.57,44,2.96,56,0.27,19,57,0.5,72,185,Southpaw,2.41,51,1.69,57,2.45,55,62,0.6,1,11,13,0,0,11,13,0,0,0,0,0,0,8,10,0,0,0,0,0,0,3,3,0,0,4,4,0,0,7,9,0,0,0,0,0,0,middleweight,0
2457,0,0,56,59,40,0,0,0,0,0,237,215,76,205,Orthodox,2.94,46,4.38,42,0.49,28,51,0.7,72,185,Orthodox,2.35,56,2.99,44,0.0,0,52,1.0,1,57,101,64,108,66,111,121,169,2,5,0,0,40,78,46,84,13,18,13,19,4,5,5,5,40,79,35,72,9,13,10,17,8,9,19,19,middleweight,0
2458,0,0,37,25,100,50,1,0,0,0,11,49,66,135,Orthodox,3.29,41,3.37,61,0.66,63,50,0.8,68,135,Orthodox,4.54,34,4.69,55,1.1,23,66,0.0,0,53,140,55,213,55,142,57,216,1,1,1,2,24,106,25,167,12,14,25,40,17,20,5,6,44,117,44,194,9,20,9,13,0,3,2,6,womens bantamweight,0
2459,0,0,55,52,33,0,0,0,0,0,376,61,65,125,Orthodox,3.8,38,3.82,63,1.18,37,70,0.1,68,135,Orthodox,4.01,48,3.61,52,0.0,0,44,0.0,1,95,171,76,145,188,272,96,167,1,3,0,2,67,141,50,111,16,18,21,28,12,12,5,6,47,112,67,130,12,16,9,15,36,43,0,0,womens bantamweight,0
2460,0,0,27,33,37,60,0,0,0,0,34,440,70,170,Orthodox,1.47,30,2.27,64,2.5,31,40,1.0,70,170,Southpaw,3.88,52,2.4,61,3.17,47,50,0.0,0,21,77,37,112,36,93,71,152,3,8,3,5,13,65,23,93,8,12,12,17,0,0,2,2,13,61,11,80,6,10,8,12,2,6,18,20,welterweight,0
2461,0,0,51,59,0,0,0,0,0,0,15,4,77,260,Orthodox,3.91,65,3.02,45,2.62,42,78,0.0,75,235,Orthodox,2.45,44,2.45,58,1.23,24,47,0.2,0,40,77,62,104,48,86,89,132,0,4,0,2,19,52,49,84,16,19,6,9,5,6,7,11,16,38,29,61,24,39,31,41,0,0,2,2,heavyweight,0
2462,0,0,46,33,100,0,0,0,0,0,119,0,75,260,Orthodox,2.59,50,2.16,44,0.52,26,54,0.0,73,241,Orthodox,4.0,36,7.65,51,0.0,0,0,0.0,1,14,30,1,3,15,33,1,3,1,1,0,1,13,29,1,2,1,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,13,26,1,2,heavyweight,0
2463,0,1,43,52,0,0,0,0,0,0,29,0,69,185,Southpaw,3.49,45,3.99,53,3.83,46,63,0.3,72,170,Orthodox,4.24,43,2.8,58,0.32,45,78,0.0,0,7,16,24,46,11,22,25,47,0,2,0,0,3,11,17,38,0,1,6,7,4,4,1,1,4,13,19,40,3,3,3,4,0,0,2,2,welterweight,0
2464,0,1,42,24,25,0,0,0,1,0,113,33,72,170,Orthodox,2.74,45,2.84,60,1.8,35,70,1.5,70,170,Orthodox,4.24,32,4.02,60,0.14,33,68,0.0,1,75,177,50,208,79,181,54,213,1,4,0,0,57,154,40,191,5,9,9,14,13,14,1,3,57,153,48,205,16,22,1,1,2,2,1,2,welterweight,0
2465,0,0,50,31,50,0,1,0,0,0,128,0,75,205,Orthodox,4.18,51,3.22,60,4.28,57,71,2.3,76,185,Orthodox,4.12,43,4.65,47,0.0,0,50,0.5,1,32,63,16,51,66,109,16,51,3,6,0,0,23,48,10,40,6,11,1,4,3,4,5,7,18,40,15,46,12,21,1,5,2,2,0,0,light heavyweight,0
2466,0,0,52,52,30,0,0,0,0,0,183,0,70,170,Orthodox,2.69,43,3.13,51,2.53,36,72,0.3,70,155,Orthodox,3.68,35,3.78,65,0.08,20,68,0.0,1,57,108,33,63,62,114,45,76,3,10,0,0,16,59,26,50,11,13,7,13,30,36,0,0,51,99,20,48,3,4,13,15,3,5,0,0,lightweight,0
2467,0,0,50,45,50,0,0,0,0,0,395,0,75,205,Southpaw,2.68,46,3.03,45,1.19,40,66,0.6,73,205,Orthodox,2.71,53,3.62,49,0.6,40,63,0.1,1,51,102,10,22,106,165,29,41,1,2,0,1,43,86,7,16,6,14,0,0,2,2,3,6,18,53,8,17,5,8,0,3,28,41,2,2,light heavyweight,0
2468,0,0,33,41,0,21,0,0,0,0,35,79,64,125,Southpaw,3.52,34,2.67,61,1.41,30,62,0.6,64,125,Southpaw,1.94,43,2.24,62,3.71,30,56,0.3,1,66,197,40,96,82,214,43,99,0,0,4,19,45,165,24,79,19,30,4,5,2,2,12,12,46,167,33,86,19,29,7,10,1,1,0,0,flyweight,0
2469,0,0,34,30,0,0,0,0,0,0,0,0,72,263,Orthodox,2.18,36,4.79,46,1.14,27,65,0.1,74,265,Orthodox,2.08,46,1.52,59,1.83,41,66,0.1,1,42,121,36,120,42,121,36,120,0,1,0,2,36,114,26,106,2,3,5,7,4,4,5,7,42,120,34,115,0,1,2,5,0,0,0,0,heavyweight,0
2470,0,1,53,55,100,100,3,0,1,0,240,17,69,145,Orthodox,2.79,46,1.47,63,2.37,26,16,2.4,68,145,Orthodox,1.37,40,2.14,52,1.79,60,64,0.9,0,7,13,5,9,22,36,7,12,1,1,1,1,4,9,5,9,2,3,0,0,1,1,0,0,3,7,1,5,1,1,0,0,3,5,4,4,featherweight,0
2471,0,0,45,47,12,66,0,0,0,0,63,434,64,135,Orthodox,1.52,52,1.93,48,3.89,50,46,1.0,67,125,Southpaw,3.56,51,2.16,55,3.42,63,82,0.5,0,20,44,57,120,45,70,81,148,1,8,4,6,13,35,35,88,7,8,14,24,0,1,8,8,7,28,30,91,6,8,11,13,7,8,16,16,flyweight,0
2472,1,0,50,50,0,0,1,0,0,0,14,0,74,170,Switch,2.55,46,3.65,42,1.15,26,40,2.1,74,170,Orthodox,4.25,58,1.33,75,0.95,100,88,0.0,1,2,4,3,6,3,5,3,6,0,0,0,0,2,4,3,5,0,0,0,1,0,0,0,0,1,3,3,6,0,0,0,0,1,1,0,0,welterweight,0
2473,0,0,21,45,0,42,0,0,0,0,201,68,69,145,Southpaw,3.52,41,4.82,50,0.39,25,52,0.0,72,155,Southpaw,3.76,42,3.07,60,0.92,28,71,0.5,0,23,108,78,172,32,118,102,197,0,0,3,7,17,96,36,115,5,11,27,39,1,1,15,18,22,103,67,156,1,5,10,14,0,0,1,2,featherweight,0
2474,0,0,40,54,20,100,0,1,0,0,84,195,72,170,Orthodox,3.58,52,1.96,58,1.81,34,41,0.6,72,170,Southpaw,5.48,48,4.7,45,0.23,28,60,0.5,0,18,45,26,48,27,56,67,94,1,5,1,1,11,36,23,40,5,6,1,3,2,3,2,5,12,37,7,24,5,7,2,6,1,1,17,18,welterweight,0
2475,0,0,41,30,0,0,0,0,0,0,61,54,70,170,Switch,4.05,47,3.06,62,0.52,36,84,0.1,69,170,Orthodox,2.47,39,2.83,60,2.04,47,86,0.4,1,54,131,30,99,58,135,39,109,0,1,0,4,30,103,24,90,13,17,6,9,11,11,0,0,44,118,20,86,10,13,10,13,0,0,0,0,welterweight,0
2476,0,0,52,42,20,0,0,0,0,1,57,243,69,155,Southpaw,2.48,51,2.97,55,2.36,33,70,0.5,69,155,Orthodox,4.85,37,3.26,58,0.89,26,68,0.9,0,49,93,65,152,55,99,130,226,1,5,0,5,39,78,46,121,8,13,12,23,2,2,7,8,45,86,55,137,3,5,5,10,1,2,5,5,lightweight,0
2477,1,0,62,32,57,0,0,0,0,0,332,130,72,185,Orthodox,3.1,47,2.48,57,2.55,34,77,0.5,71,185,Southpaw,2.27,53,3.76,46,0.79,22,27,0.4,1,54,87,16,49,123,168,30,64,4,7,0,2,43,74,10,41,5,7,5,6,6,6,1,2,16,35,12,45,7,9,4,4,31,43,0,0,middleweight,0
2478,0,0,34,38,16,39,0,0,0,0,15,411,65,125,Orthodox,2.94,44,2.17,56,3.01,36,52,0.1,64,125,Southpaw,1.83,29,3.04,55,5.15,42,47,0.6,0,45,130,48,125,64,152,96,186,1,6,9,23,31,111,36,111,13,17,7,7,1,2,5,7,32,110,28,96,11,17,10,16,2,3,10,13,flyweight,0
2479,0,0,84,0,0,0,0,0,0,0,73,0,74,205,Orthodox,3.25,47,1.83,60,2.43,57,77,0.6,74,205,Orthodox,2.82,43,1.39,71,3.37,44,80,0.4,1,11,13,0,0,13,15,0,0,0,0,0,1,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,light heavyweight,0
2480,0,0,51,38,0,0,0,1,0,0,28,7,75,250,Orthodox,3.2,50,2.11,57,1.26,55,55,1.4,76,265,Orthodox,3.55,41,4.57,46,0.63,33,69,0.3,0,35,68,35,91,35,68,38,94,0,1,0,0,21,52,24,77,12,14,5,8,2,2,6,6,33,63,35,91,2,5,0,0,0,0,0,0,heavyweight,0
2481,0,0,38,44,0,50,0,0,0,0,1,132,69,135,Southpaw,2.72,45,2.79,49,1.44,62,60,0.8,64,135,Orthodox,4.03,40,3.9,60,0.88,27,92,0.1,0,41,106,45,102,43,108,64,124,0,0,3,6,18,73,21,67,17,25,13,21,6,8,11,14,36,100,35,84,5,6,10,15,0,0,0,3,bantamweight,0
2482,0,0,47,44,12,25,0,1,0,0,172,209,76,170,Orthodox,2.57,34,3.24,54,0.44,10,60,0.0,75,170,Orthodox,3.67,47,2.8,53,1.0,46,71,0.6,0,46,97,48,108,50,101,61,122,1,8,1,4,16,62,31,84,7,11,10,12,23,24,7,12,34,79,23,77,12,18,23,29,0,0,2,2,welterweight,0
2483,0,1,63,83,0,100,0,0,0,0,102,0,72,170,Orthodox,3.53,39,2.42,57,1.37,20,38,0.7,75,155,Southpaw,1.74,47,2.41,58,1.66,35,72,0.1,0,14,22,15,18,19,27,17,20,0,0,2,2,1,6,5,7,5,5,5,6,8,11,5,5,11,19,8,10,3,3,3,4,0,0,4,4,welterweight,0
2484,0,0,51,33,33,0,0,0,0,0,107,5,70,145,Southpaw,4.1,50,2.82,65,0.57,78,64,0.8,70,145,Orthodox,2.46,32,3.5,54,0.47,33,69,0.0,1,74,144,36,108,80,153,38,110,1,3,0,1,39,92,17,82,20,34,9,15,15,18,10,11,58,123,34,104,14,19,2,4,2,2,0,0,featherweight,0
2486,0,0,42,58,28,0,1,0,0,0,241,19,72,170,Orthodox,2.68,37,2.59,58,0.71,27,68,1.0,69,155,Orthodox,6.68,58,4.6,57,0.0,0,71,0.0,1,60,141,87,150,64,147,94,159,2,7,0,1,55,132,31,81,4,7,28,37,1,2,28,32,53,131,77,136,7,10,10,14,0,0,0,0,lightweight,0
2487,0,1,41,54,100,0,1,1,0,0,29,12,68,145,Orthodox,4.11,44,3.19,66,1.85,36,63,0.3,66,135,Southpaw,6.21,51,4.11,53,0.31,20,66,0.3,0,16,39,26,48,17,40,27,49,1,1,0,0,2,25,21,42,7,7,1,1,7,7,4,5,16,37,24,43,0,1,0,3,0,1,2,2,featherweight,0
2488,0,1,42,57,0,0,0,0,0,0,8,15,72,185,Orthodox,2.93,50,2.9,57,1.45,34,59,0.8,73,205,Orthodox,3.32,49,3.35,43,2.21,48,60,1.2,0,27,64,47,82,32,69,56,91,0,0,0,0,16,50,31,63,5,7,7,10,6,7,9,9,23,55,28,58,4,9,16,21,0,0,3,3,light heavyweight,0
2489,1,0,66,40,0,100,1,0,1,0,90,94,71,170,Orthodox,2.81,48,3.21,48,0.68,20,43,0.2,74,170,Orthodox,3.23,50,3.58,51,0.2,40,66,1.3,1,42,63,11,27,55,76,44,60,0,0,1,1,31,44,4,18,4,9,7,9,7,10,0,0,13,26,7,23,9,11,3,3,20,26,1,1,welterweight,0
2490,0,0,32,45,100,33,0,0,0,0,62,65,68,155,Orthodox,3.68,40,4.09,62,0.74,35,75,0.0,69,155,Southpaw,3.11,44,2.56,60,1.09,46,61,0.6,0,28,85,51,112,32,89,53,114,2,2,1,3,9,57,34,90,13,21,13,17,6,7,4,5,23,76,35,88,2,5,16,24,3,4,0,0,lightweight,0
2491,0,1,44,44,66,0,0,0,0,0,166,0,78,255,Orthodox,2.93,41,4.31,42,1.21,68,75,0.2,75,265,Switch,3.55,50,2.79,64,0.0,0,55,0.7,1,51,114,27,61,61,124,28,62,2,3,0,1,31,77,14,48,18,33,3,3,2,4,10,10,23,72,25,56,3,3,2,5,25,39,0,0,heavyweight,0
2492,0,0,51,46,0,40,0,0,0,0,0,458,70,155,Orthodox,3.05,47,3.44,54,0.61,50,60,1.1,69,155,Orthodox,4.32,41,4.39,55,2.92,36,92,0.5,0,56,109,42,90,109,164,74,129,0,0,6,15,33,79,20,61,13,20,12,18,10,10,10,11,50,97,36,82,6,12,3,4,0,0,3,4,lightweight,0
2493,0,0,38,20,100,0,1,0,0,0,256,0,70,155,Orthodox,1.7,53,1.75,51,2.6,51,55,1.1,73,155,Orthodox,3.13,30,4.56,46,0.0,0,33,0.0,1,5,13,1,5,40,58,2,6,2,2,0,0,4,12,1,5,0,0,0,0,1,1,0,0,1,3,0,4,0,0,0,0,4,10,1,1,lightweight,0
2494,0,0,26,37,12,36,0,0,0,0,72,33,66,125,Orthodox,5.37,41,3.03,65,1.68,37,86,1.0,68,135,Orthodox,3.65,32,2.42,72,2.99,46,83,0.1,0,109,408,112,302,130,430,122,312,1,8,4,11,64,343,97,282,22,39,9,14,23,26,6,6,102,394,107,294,6,13,5,6,1,1,0,2,bantamweight,1
2495,1,0,66,33,0,0,0,0,0,0,1,0,70,205,Orthodox,2.01,40,2.84,56,2.02,32,100,0.4,73,205,Orthodox,5.46,48,6.77,45,0.0,0,30,0.5,1,2,3,1,3,2,3,1,3,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,light heavyweight,0
2496,0,0,52,55,50,37,3,0,0,0,372,177,71,155,Orthodox,3.7,44,3.44,48,0.29,28,64,0.2,68,155,Switch,2.88,38,2.98,57,2.04,41,60,0.2,1,46,87,32,58,69,110,54,82,2,4,3,8,32,68,18,39,8,12,11,15,6,7,3,4,11,37,22,41,14,25,9,15,21,25,1,2,lightweight,0
2497,1,0,47,21,20,100,0,0,0,0,66,24,68,135,Orthodox,5.21,42,3.83,62,1.2,36,48,0.8,70,155,Orthodox,3.73,49,3.33,50,2.0,28,0,0.0,1,52,110,15,71,56,115,19,75,1,5,1,1,29,81,10,64,17,20,2,4,6,9,3,3,39,93,9,63,13,16,6,8,0,1,0,0,bantamweight,0
2498,0,0,60,31,10,0,0,0,0,0,194,0,73,205,Orthodox,2.77,52,3.07,59,2.22,24,83,0.0,72,185,Orthodox,3.41,40,4.27,38,0.0,0,81,0.0,1,57,95,38,120,90,132,65,148,1,10,0,0,34,69,22,100,7,8,14,16,16,18,2,4,49,83,25,99,5,6,6,11,3,6,7,10,light heavyweight,0
2499,0,1,39,40,12,20,0,0,0,0,63,44,69,145,Switch,3.11,37,3.78,48,1.76,32,40,1.0,67,145,Orthodox,2.63,31,5.11,58,1.14,15,62,0.0,1,92,232,52,129,95,237,53,130,1,8,1,5,54,171,37,109,13,26,4,8,25,35,11,12,87,225,46,116,5,7,4,9,0,0,2,4,featherweight,0
2500,0,0,53,52,30,50,0,0,0,1,171,160,65,125,Orthodox,4.65,48,4.62,59,1.01,35,55,0.2,65,115,Orthodox,4.81,47,3.55,54,0.29,40,77,0.6,1,72,135,92,174,91,155,107,194,3,10,1,2,45,94,50,117,12,19,20,34,15,22,22,23,50,106,76,150,17,23,15,22,5,6,1,2,womens strawweight,0
2501,0,0,51,26,66,0,0,2,0,0,20,103,67,145,Orthodox,2.94,47,3.38,62,3.21,68,80,0.6,68,145,Switch,4.29,38,6.28,52,0.8,21,56,1.1,0,56,108,29,110,61,116,33,114,2,3,0,1,38,87,18,91,10,11,11,19,8,10,0,0,51,99,28,109,0,0,1,1,5,9,0,0,featherweight,0
2502,0,0,44,34,33,0,0,1,0,0,190,66,73,170,Southpaw,3.23,50,2.09,64,1.53,54,66,0.8,71,170,Orthodox,4.96,42,3.69,56,0.44,28,47,0.4,0,59,134,43,125,79,155,81,166,1,3,0,0,24,78,34,110,20,34,6,9,15,22,3,6,44,106,35,109,3,11,4,11,12,17,4,5,welterweight,0
2503,0,0,36,41,0,100,1,0,0,0,17,12,68,155,Orthodox,2.65,41,2.31,59,2.18,45,40,0.4,71,155,Southpaw,1.81,63,0.76,65,0.71,50,50,0.7,1,4,11,5,12,4,11,5,12,0,2,1,1,2,8,5,12,2,3,0,0,0,0,0,0,3,10,5,12,1,1,0,0,0,0,0,0,lightweight,0
2504,0,0,44,39,0,0,0,0,0,0,14,17,71,170,Orthodox,3.53,46,2.74,63,0.27,42,79,0.1,71,170,Orthodox,3.76,42,3.34,58,0.2,20,75,0.0,0,69,155,76,194,69,155,76,194,0,2,0,2,12,84,52,167,10,12,19,22,47,59,5,5,68,151,71,184,1,4,5,10,0,0,0,0,welterweight,0
